number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_std_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
32,3,2,5,1,10,0.7403333333333333,0.06200422412645617,0.32551387151082356,0.1032736447244059,1.9333333333333333,0.5936168397046636,1.8666666666666667,0.5163977794943223,3.1333333333333333,1.1872336794093272
8,2,1,2,1,20,0.16699999999999998,0.002535462764185552,0.2563237984975179,0.0659555353851567,2.0,0.0,1.0,0.0,2.0,0.0
32,3,2,2,5,10,0.7306666666666666,0.06293042265262562,5.008817386627197,0.867707028328598,2.0,0.0,2.0,0.0,4.0,0.0
16,4,2,2,5,15,0.7306666666666667,0.06312874222759467,1.074212948481242,0.22895138827358127,1.6,0.5070925528371101,2.0,0.0,3.2,1.0141851056742202
8,1,1,10,5,10,0.7436666666666666,0.14314661148959268,0.06614125569661458,0.03231963060011352,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,10,15,0.6699999999999999,0.08529361054615991,0.23028407096862794,0.05474766855171846,1.0,0.0,1.0,0.0,1.0,0.0
32,4,4,5,5,20,0.756,0.0505045966790577,3.8871775468190513,1.0172635346264205,2.6,1.0555973258234952,3.7333333333333334,0.4577377082170635,8.933333333333334,4.14843630896315
8,2,2,5,5,10,0.6783333333333333,0.13228306589964386,0.19967357317606607,0.054770370962442576,1.8,0.5606119105813882,1.8666666666666667,0.5163977794943223,3.3333333333333335,1.1126972805283735
8,2,2,1,5,20,0.657,0.07780011017252575,0.9933313528696696,0.10293428100439796,1.8,0.41403933560541256,2.0,0.0,3.6,0.8280786712108251
32,4,4,2,5,5,0.6963333333333332,0.03492168108101053,6.608057816823323,3.3498222811495673,3.3333333333333335,0.9759000729485332,4.0,0.0,12.733333333333333,3.8072612328599273
32,4,3,10,2,10,0.7459999999999999,0.048924139528165746,0.6552580992380778,0.17340164015154333,1.7333333333333334,0.5936168397046637,1.7333333333333334,0.5936168397046637,2.533333333333333,0.990430401872025
8,2,3,1,5,5,0.668,0.08981727482585328,0.33746240933736166,0.06302570560202915,1.8666666666666667,0.35186577527449836,3.0,0.0,5.466666666666667,1.0600988273786194
32,2,1,10,1,5,0.2996666666666667,0.27534696726303776,0.026486523946126304,0.009701126381308173,1.6,0.8280786712108251,0.8,0.41403933560541256,1.6,0.8280786712108251
16,1,3,2,5,10,0.7473333333333335,0.07323803331473014,0.40925520261128745,0.06587422917518042,1.0,0.0,3.0,0.0,3.0,0.0
16,2,3,2,2,10,0.7506666666666665,0.0693816223780442,0.3261680603027344,0.05998913998422856,1.7333333333333334,0.5936168397046636,2.8,0.7745966692414835,5.133333333333334,1.7674302033770735
32,3,4,2,1,20,0.791,0.03680062111277081,2.059332243601481,0.8330388779896334,1.5333333333333334,1.1254628677422753,1.8666666666666667,1.2459458063579458,3.4,2.693908472302438
16,2,4,2,2,15,0.767,0.04087437199168063,0.7075055440266927,0.12470761156591417,1.6666666666666667,0.6172133998483675,3.4,1.0555973258234952,5.8,2.274077520980446
32,1,3,10,5,20,0.8110000000000002,0.014904457626591316,0.6841547966003418,0.20295740950885316,0.9333333333333333,0.25819888974716115,1.9333333333333333,0.5936168397046636,1.9333333333333333,0.5936168397046636
