number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
16,1,3,2,5,10,0.7132275132275133,0.0739629741286146,0.028850460052490236,1.0,0.0,2.2666666666666666,0.5936168397046637,2.2666666666666666,0.5936168397046637
16,2,3,2,2,10,0.7668430335097001,0.08528627792216474,0.02857236862182617,1.8666666666666667,0.35186577527449836,1.5333333333333334,0.5163977794943222,2.466666666666667,0.833809387832792
32,3,4,2,1,20,0.7992945326278659,0.05733235309063298,0.10852057139078776,2.066666666666667,0.7037315505489967,1.0666666666666667,0.25819888974716115,2.1333333333333333,0.8338093878327919
16,2,4,2,2,15,0.7793650793650794,0.0710693354416464,0.062436421712239586,1.5333333333333334,0.5163977794943222,1.2,0.41403933560541256,1.7333333333333334,0.5936168397046637
32,1,3,10,5,20,0.8064373897707232,0.07573201715947575,0.061506128311157225,1.0,0.0,1.1333333333333333,0.35186577527449836,1.1333333333333333,0.35186577527449836
32,4,3,10,10,15,0.8186948853615521,0.08330853430490609,0.06820494333902995,1.4666666666666666,0.833809387832792,1.4666666666666666,0.5163977794943222,2.066666666666667,1.5337473561121315
8,1,1,10,2,15,0.7821869488536154,0.09494852186825939,0.006619548797607422,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,5,10,0.7186067019400352,0.10595992589445455,0.007735649744669597,1.0,0.0,1.0,0.0,1.0,0.0
16,1,1,2,5,20,0.7451499118165786,0.08986600245792557,0.017728662490844725,1.0,0.0,1.0,0.0,1.0,0.0
16,2,1,2,10,15,0.755026455026455,0.0594927272504464,0.017207018534342446,1.5333333333333334,0.5163977794943222,1.0,0.0,1.5333333333333334,0.5163977794943222
32,2,4,5,2,15,0.7967372134038802,0.05952520924420156,0.09721037546793619,1.9333333333333333,0.25819888974716115,1.0,0.0,1.9333333333333333,0.25819888974716115
8,3,4,5,5,20,0.7649029982363316,0.054443176096688625,0.13490912119547527,2.6666666666666665,0.6172133998483678,1.6,0.5070925528371101,3.466666666666667,1.2459458063579458
8,3,3,1,5,10,0.7092592592592594,0.153383920259345,0.04491289456685384,2.066666666666667,0.7988086367179801,2.3333333333333335,0.8164965809277261,3.4,1.3522468075656267
32,3,3,2,10,15,0.7860670194003528,0.09590301120301595,0.23462753295898436,1.7333333333333334,0.7037315505489968,2.7333333333333334,0.45773770821706344,4.333333333333333,1.8387366263150307
16,1,4,5,2,20,0.8137566137566138,0.0578093566710172,0.07751186688741048,1.0,0.0,1.0,0.0,1.0,0.0
8,1,4,10,10,20,0.7205467372134038,0.13941202513653247,0.06662379900614421,1.0,0.0,1.6,0.5070925528371101,1.6,0.5070925528371101
16,2,1,5,2,5,0.7964726631393297,0.05724159908442031,0.0048171361287434895,1.9333333333333333,0.2581988897471611,1.0,0.0,1.9333333333333333,0.2581988897471611
8,2,2,10,1,10,0.7525573192239858,0.05608943941533421,0.01862789789835612,1.9333333333333333,0.25819888974716115,1.0,0.0,1.9333333333333333,0.25819888974716115
32,4,1,1,2,20,0.7917989417989418,0.08479444711493102,0.02781386375427246,2.1333333333333333,0.8338093878327919,1.0,0.0,2.1333333333333333,0.8338093878327919
8,2,2,10,2,10,0.7525573192239858,0.05608943941533421,0.019692023595174152,1.9333333333333333,0.25819888974716115,1.0,0.0,1.9333333333333333,0.25819888974716115
8,2,3,2,5,20,0.7595238095238096,0.10266605291008812,0.09470489819844564,1.8,0.41403933560541256,2.1333333333333333,0.7432233529572065,3.0,1.0690449676496976
16,2,1,2,5,15,0.755026455026455,0.0594927272504464,0.015354681015014648,1.5333333333333334,0.5163977794943222,1.0,0.0,1.5333333333333334,0.5163977794943222
8,4,3,2,2,10,0.7746031746031747,0.10768945983839394,0.039734236399332684,1.9333333333333333,0.5936168397046637,1.0666666666666667,0.25819888974716115,2.0,0.6546536707079771
32,1,2,2,2,10,0.8012345679012347,0.09616848741457883,0.020372279485066733,1.0,0.0,1.4,0.5070925528371101,1.4,0.5070925528371101
32,1,2,1,2,20,0.7770723104056437,0.07596961002214665,0.07755395571390787,1.0,0.0,2.0,0.0,2.0,0.0
8,4,1,2,1,20,0.7598765432098767,0.029996624889073373,0.032390260696411134,1.8666666666666667,0.6399404734221844,1.0,0.0,1.8666666666666667,0.6399404734221844
8,1,4,2,5,15,0.7484126984126984,0.11426327255095856,0.06620416641235352,1.0,0.0,2.466666666666667,0.7432233529572065,2.466666666666667,0.7432233529572065
32,3,4,1,1,5,0.8330687830687832,0.03757372199420912,0.025521357854207356,2.0,0.7559289460184544,1.4,0.50709255283711,2.533333333333333,1.3020130933435712
16,1,1,10,5,20,0.7966490299823632,0.08867997636830671,0.015213076273600261,1.0,0.0,1.0,0.0,1.0,0.0
