number_lines_per_partition,max_rule_set_size,max_size_each_rule,rules_size_weight,rules_accuracy_weight,number_quantiles_ordinal,cv_mean_accuracy,cv_std_accuracy,cv_mean_time,cv_mean_num_rules,cv_std_num_rules,cv_mean_larger_rule,cv_std_larger_rule,cv_mean_sum_literals,cv_std_sum_literals
32,4,4,5,5,20,0.8299319727891156,0.08438038389255585,0.25435368220011395,1.5333333333333334,0.990430401872025,3.066666666666667,0.5936168397046636,4.133333333333334,2.356349072692956
8,2,2,5,5,10,0.6965986394557823,0.10430909423573216,0.06855680147806803,1.9333333333333333,0.25819888974716115,1.5333333333333334,0.5163977794943222,2.533333333333333,0.7432233529572067
4,2,1,1,5,20,0.6517006802721088,0.06745140174047771,0.1828680992126465,1.6666666666666667,0.48795003647426666,1.0,0.0,1.6666666666666667,0.48795003647426666
8,2,2,1,5,20,0.6965986394557823,0.1065663140321952,0.16193790435791017,1.3333333333333333,0.48795003647426666,2.0,0.0,2.3333333333333335,0.4879500364742666
4,3,4,1,5,20,0.6571428571428571,0.15040454363086475,0.5390608469645183,1.7333333333333334,0.7988086367179804,2.066666666666667,1.0327955589886444,2.8,1.424279266355945
16,4,1,5,10,5,0.7306122448979592,0.08206880569213666,0.014201132456461589,1.7333333333333334,0.7037315505489969,1.0,0.0,1.7333333333333334,0.7037315505489969
32,4,4,2,5,5,0.8244897959183672,0.09628056421663589,0.2595429261525472,1.7333333333333334,0.7988086367179803,3.1333333333333333,0.5163977794943223,5.2,2.4842360136324753
4,3,2,2,1,5,0.6557823129251702,0.0644747863602386,0.03181125322977702,2.1333333333333333,0.35186577527449836,1.0,0.0,2.1333333333333333,0.35186577527449836
32,4,3,10,2,10,0.7619047619047618,0.07013262799871221,0.09547750155131023,1.6,0.7367883976130073,1.0,0.0,1.6,0.7367883976130073
8,3,1,10,1,15,0.6761904761904761,0.11592603213137846,0.04068376223246257,1.4666666666666666,0.5163977794943222,1.0,0.0,1.4666666666666666,0.5163977794943222
8,3,1,2,5,10,0.6802721088435375,0.08367228423631509,0.04578189849853516,1.6666666666666667,0.7237468644557459,1.0,0.0,1.6666666666666667,0.7237468644557459
4,2,2,1,5,5,0.634013605442177,0.08536185586666012,0.049272807439168294,1.9333333333333333,0.25819888974716115,1.6,0.5070925528371101,2.533333333333333,0.6399404734221845
32,4,1,10,1,15,0.7646258503401362,0.07861275149267558,0.019062916437784832,1.6666666666666667,0.7237468644557459,1.0,0.0,1.6666666666666667,0.7237468644557459
8,2,3,1,5,5,0.6938775510204082,0.058744727928891786,0.03794283866882324,1.4666666666666666,0.5163977794943222,2.8,0.560611910581388,3.6,1.0555973258234952
32,2,1,10,1,5,0.7115646258503401,0.07312303632592389,0.004723262786865234,1.6,0.5070925528371101,1.0,0.0,1.6,0.5070925528371101
8,3,1,1,2,15,0.7129251700680271,0.09771186791335024,0.0927032470703125,2.0,0.6546536707079771,1.0,0.0,2.0,0.6546536707079771
16,1,3,2,5,10,0.7891156462585033,0.08402707996585922,0.0526034673055013,1.0,0.0,2.8,0.4140393356054125,2.8,0.4140393356054125
16,2,3,2,2,10,0.817687074829932,0.07457328547999409,0.06053347587585449,1.5333333333333334,0.5163977794943222,2.6,0.5070925528371101,3.6666666666666665,1.1751393027860064
32,3,4,2,1,20,0.8081632653061226,0.05497772392453956,0.29160656929016116,1.6,0.7367883976130073,1.6,0.5070925528371101,2.2666666666666666,0.961150104723255
16,2,4,2,2,15,0.8122448979591836,0.07119913171015586,0.15044229825337727,1.5333333333333334,0.5163977794943222,2.8,0.4140393356054125,3.8,1.2649110640673518
32,1,3,10,5,20,0.8163265306122448,0.046281364041946195,0.16521064440409342,1.0,0.0,1.6,0.5070925528371101,1.6,0.5070925528371101
32,4,3,10,10,15,0.8693877551020408,0.05604951529188531,0.14231727917989095,1.3333333333333333,0.6172133998483675,2.8,0.4140393356054125,3.3333333333333335,0.9759000729485331
8,1,1,10,2,15,0.7074829931972789,0.12876487521906227,0.016495211919148763,1.0,0.0,1.0,0.0,1.0,0.0
8,1,1,5,5,10,0.7170068027210884,0.08824079663305702,0.02649971644083659,1.0,0.0,1.0,0.0,1.0,0.0
4,3,4,5,10,5,0.6081632653061224,0.11341819849191813,0.08997500737508138,2.4,0.7367883976130073,1.4666666666666666,0.6399404734221844,2.8666666666666667,0.990430401872025
16,1,1,2,5,20,0.7714285714285715,0.08801574960346051,0.05885311762491862,1.0,0.0,1.0,0.0,1.0,0.0
16,2,1,2,10,15,0.7591836734693879,0.07604804123364721,0.05429724057515462,1.4,0.5070925528371101,1.0,0.0,1.4,0.5070925528371101
4,3,2,5,10,15,0.691156462585034,0.08194788503460569,0.25311638514200846,2.466666666666667,0.7432233529572065,2.0,0.0,4.0,1.1952286093343936
32,2,4,5,2,15,0.8190476190476192,0.056612841157631634,0.2691244125366211,1.5333333333333334,0.5163977794943222,1.4666666666666666,0.5163977794943222,2.1333333333333333,0.9904304018720249
8,3,4,5,5,20,0.7210884353741497,0.13240988400583942,0.3360465049743652,2.066666666666667,0.8837151016885368,1.6666666666666667,0.7237468644557459,2.7333333333333334,0.883715101688537
8,3,3,1,5,10,0.7401360544217688,0.09524503653727273,0.13239760398864747,1.7333333333333334,0.7988086367179803,2.8666666666666667,0.35186577527449836,4.066666666666666,1.486446705914413
32,3,3,2,10,15,0.8653061224489796,0.055516206158103855,0.20979957580566405,1.5333333333333334,0.6399404734221844,2.933333333333333,0.2581988897471611,4.4,1.9198214202665533
16,1,4,5,2,20,0.7619047619047618,0.08077783732678857,0.2105591932932536,1.0,0.0,1.0666666666666667,0.25819888974716115,1.0666666666666667,0.25819888974716115
8,1,4,10,10,20,0.7346938775510204,0.11949796811614691,0.156648588180542,1.0,0.0,1.6666666666666667,0.7237468644557459,1.6666666666666667,0.7237468644557459
16,2,1,5,2,5,0.7741496598639457,0.07654194927366098,0.009477806091308594,1.4666666666666666,0.5163977794943222,1.0,0.0,1.4666666666666666,0.5163977794943222
